date,nation,visitor,growth,share,male,female,crewman
2019-7,Mongolia,8766,-3.3517089305402425,0.605358729948269,3857,4870,39
2019-7,Uzbekistan,7405,5.831070458768051,0.5113713661039165,4949,1904,552
2019-7,Myanmar,5421,-14.075130765572997,0.3743611310802608,2307,452,2662
2019-7,*GCC,4638,15.921019745063724,0.3202890473990499,2379,2216,43
2019-7,Kazakhstan,4953,11.453645364536458,0.3420421845121807,2001,2610,342
2019-7,Turkey,2962,10.398807305255309,0.2045485464415666,1125,709,1128
2019-7,Cambodia,2565,2.3135221380135684,0.17713268792120807,1652,910,3
2019-7,Sri Lanka,1355,-11.147540983606552,0.09357301837553096,1073,126,156
2019-7,Bangladesh,1196,-12.252384446074839,0.08259286345176017,867,142,187
2019-7,Pakistan,1087,-9.79253112033195,0.07506558743483555,882,171,34
2019-7,Israel,1320,11.298482293423273,0.09115600314073866,880,439,1
2019-7,Iran,318,-54.82954545454546,0.021960309847541586,215,87,16
2019-7,Asia others,5878,2.0663309602361624,0.40592044428883467,3925,1482,471
2019-7,USA,97428,7.9295446992356355,6.728141722724155,47919,43696,5813
2019-7,Canada,16103,7.339021463804829,1.1120341807388747,7271,7510,1322
2019-7,Brazil,1979,22.842954686530103,0.13666494713297106,905,807,267
2019-7,Mexico,3253,11.595197255574607,0.22464430167941124,1311,1500,442
2019-7,America others,3494,17.921025987175156,0.24128717801040972,1579,1522,393
2019-7,Russia,28421,0.5697098372257514,1.962685428229495,10755,12968,4698
2019-7,UK,10826,1.3385753065618289,0.7476173409103307,6129,4007,690
2019-7,Germany,9675,6.30699923085376,0.6681320684747322,5781,2962,932
2019-7,France,10716,11.799687010954617,0.7400210073152692,5347,4536,833
2019-7,Italy,4388,14.899188269180419,0.3030246528648191,2514,1056,818
2019-7,Netherland,4141,16.026898290837764,0.28596743106499906,2197,1516,428
2019-7,Ukraine,2230,5.437352245862881,0.15399839924533879,758,361,1111
2019-7,Spain,3066,15.306506205340353,0.2117305345678066,1657,1231,178
2019-7,Romania,945,4.419889502762442,0.06525941133939245,337,201,407
2019-7,Norway,1494,15.545243619489568,0.1031720217365633,774,693,27
2019-7,Sweden,1727,9.790209790209792,0.1192624374424664,986,668,73
2019-7,Poland,1954,3.167898627243937,0.134938507679548,763,653,538
2019-7,Swiss,2029,22.598187311178243,0.1401178260398172,1089,889,51
2019-7,Portugal,957,-1.3402061855670055,0.06608810227703553,453,434,70
2019-7,Austria,1174,8.50277264325323,0.08107359673274787,654,411,109
2019-7,Finland,1013,6.295907660020994,0.06995532665270322,368,288,357
2019-7,Belgium,1549,20.921155347384857,0.10697018853409407,828,618,103
2019-7,Croatia,455,4.118993135011451,0.03142119805230007,256,48,151
2019-7,Greece,799,13.817663817663828,0.05517700493140166,464,140,195
2019-7,Bulgaria,543,6.0546875,0.03749826492834931,217,121,205
2019-7,Denmark,1507,24.648469809760144,0.1040697702523433,802,617,88
2019-7,Ireland,806,8.187919463087256,0.055660407978360124,466,283,57
2019-7,Europe others,4106,24.348879466989693,0.28355041583020674,1769,1363,974
2019-7,Austrailia,11840,3.037159516143073,0.817641725141171,6091,5451,298
2019-7,New Zealand,2799,4.831460674157295,0.1932921612052481,1400,1256,143
2019-7,Oceania others,566,-1.3937282229965153,0.03908658922549855,290,207,69
2019-7,South Africa,933,-1.5822784810126556,0.06443072040174937,457,362,114
2019-7,Africa others,4423,7.694180667153638,0.3054416680996114,2567,1055,801
2019-7,Stateless,58,-3.3333333333333326,0.004005339531941547,27,18,13
2019-7,Overseas Korean,15587,-20.07486411650087,1.0764004704202224,6241,9346,0
2019-8,China,578112,20.90852051700338,36.44407517120038,216737,345329,16046
2019-8,Japan,329652,4.643123561622087,20.781202030638614,113714,212982,2956
2019-8,Taiwan,109273,8.710964314494074,6.888550014845878,37471,70789,1013
2019-8,Hong Kong,65958,4.039623326024899,4.157980305100111,23780,41328,850
2019-8,Macao,6321,-1.5420560747663514,0.3984746885675399,2174,4146,1
2019-8,Phillipines,41817,37.289471092288,2.6361360626212336,9660,7105,25052
2019-8,Indonesia,18210,15.282349962015696,1.1479550828689926,6701,4940,6569
2019-8,Thailand,32830,15.128348997054285,2.069597219691874,9448,17456,5926
2019-8,Vietnam,43583,17.521909127679656,2.747464380926925,18868,19648,5067
2019-8,India,17001,60.235626767200756,1.0717399431002603,6465,1671,8865
2019-8,Malaysia,20520,6.774898532625673,1.2935770620797216,7695,10396,2429
2019-8,Singapore,13008,9.837034535168442,0.8200219504645719,5147,6564,1297
2019-8,Mongolia,9626,-7.6022269149548904,0.6068212865292104,4368,5206,52
2019-8,Uzbekistan,7983,5.094786729857814,0.5032468658178566,5356,2108,519
2019-8,Myanmar,5523,5.159939070830166,0.3481689139311063,2348,565,2610
2019-8,*GCC,5285,23.85751113194281,0.3331654372851524,2627,2611,47
2019-8,Kazakhstan,4948,7.917121046892039,0.31192101867302446,1969,2627,352
2019-8,Turkey,3015,-5.692837034720055,0.19006505078802924,1087,888,1040
2019-8,Cambodia,2619,21.193891716797776,0.16510128292333287,1739,880,0
2019-8,Sri Lanka,1916,18.052988293284034,0.12078429098171278,1320,182,414
2019-8,Bangladesh,1868,20.516129032258057,0.11775837972538596,1438,221,209
2019-8,Pakistan,1191,1.7948717948717885,0.07508042304760956,979,173,39
2019-8,Israel,1110,-7.883817427385898,0.06997419780255802,708,399,3
2019-8,Iran,526,-12.91390728476821,0.033158944183914886,321,192,13
2019-8,Asia others,6449,25.17468944099379,0.40654378525107815,4003,1933,513
2019-8,USA,86586,11.985411089124277,5.458365667506567,43314,37094,6178
2019-8,Canada,16700,13.71374097780198,1.0527649579303775,7645,7403,1652
2019-8,Brazil,2188,23.5460191981931,0.1379311214342315,1006,792,390
2019-8,Mexico,2809,36.094961240310084,0.17707884831295992,1133,1025,651
2019-8,America others,4200,34.87475915221581,0.264767234928598,1691,1524,985
2019-8,Russia,28700,24.777183600713016,1.809242772012086,10968,13609,4123
2019-8,UK,13116,17.822493711821785,0.8268302507913072,7029,4825,1262
2019-8,Germany,11159,11.478521478521486,0.7034613272781487,6301,3791,1067
2019-8,France,12984,21.096810296586455,0.8185089948364085,6419,5697,868
2019-8,Italy,5915,38.29787234042554,0.3728805225244421,2650,1706,1559
2019-8,Netherland,3961,16.912632821723726,0.24970071846480393,2171,1279,511
2019-8,Ukraine,2904,32.66331658291457,0.18306763100777343,748,359,1797
2019-8,Spain,4554,34.534711964549494,0.28708333044400836,2431,1939,184
2019-8,Romania,1432,54.64362850971922,0.09027301914708388,415,287,730
2019-8,Norway,803,-18.311291963377418,0.050620973725634316,479,290,34
2019-8,Sweden,1490,9.478324761205004,0.09392932858181213,846,590,54
2019-8,Poland,2326,18.79468845760981,0.14663061629617116,903,824,599
2019-8,Swiss,1664,18.265813788201847,0.10489825688599691,970,657,37
2019-8,Portugal,1342,29.78723404255319,0.08459943554147105,570,570,202
2019-8,Austria,1218,13.407821229050288,0.0767824981292934,654,441,123
2019-8,Finland,1075,5.0830889540566915,0.06776780417815305,445,284,346
2019-8,Belgium,1305,27.069133398247324,0.08226696228138579,723,486,96
2019-8,Croatia,614,49.029126213592235,0.03870644815384741,197,53,364
2019-8,Greece,778,13.411078717201175,0.04904497827963076,427,159,192
2019-8,Bulgaria,751,25.16666666666667,0.04734290319794692,186,174,391
2019-8,Denmark,1045,4.291417165668654,0.06587660964294878,569,397,79
2019-8,Ireland,932,15.920398009950244,0.05875311022701269,548,271,113
2019-8,Europe others,4668,22.616233254531124,0.29426986967778457,1776,1474,1418
2019-8,Austrailia,13647,17.88027986525007,0.8603043940644228,6992,6299,356
2019-8,New Zealand,3112,13.867544822539335,0.19617991311852304,1628,1333,151
2019-8,Oceania others,609,-0.16393442622950616,0.0383912490646467,304,239,66
2019-8,South Africa,1887,27.586206896551737,0.11895613626434864,659,751,477
2019-8,Africa others,4864,16.979316979316984,0.3066256739744525,2702,1286,876
2019-8,Stateless,57,-24,0.003593269616888115,29,21,7
2019-8,Overseas Korean,16560,-17.72246236398867,1.0439393834327575,6938,9622,0
2019-9,China,541350,24.56424947364788,37.08730228326519,198669,330432,12249
2019-9,Japan,251119,1.3201692979943225,17.203890758421117,89993,158395,2731
2019-9,Taiwan,102758,17.63803505397763,7.039839305484001,33054,68711,993
2019-9,Hong Kong,45911,-7.52885254486495,3.1453128939262736,14579,30584,748
2019-9,Macao,2727,-10.148270181219111,0.18682381698801917,768,1959,0
2019-9,Phillipines,36252,8.451251981930774,2.4835852634578917,11026,10400,14826
2019-9,Indonesia,19309,5.883965781969724,1.3228386806826777,8226,6912,4171
2019-9,Thailand,36052,5.114000816374142,2.469883480033761,10197,20468,5387
2019-9,Vietnam,43617,16.37096128705211,2.988153438051497,18567,20344,4706
2019-9,India,12716,11.612393575002189,0.8711593901062162,6847,1600,4269
2019-9,Malaysia,28020,-2.072484535001573,1.9196198577206807,10219,15736,2065
2019-9,Singapore,17745,15.632738172813765,1.2156907343059773,7025,9452,1268
2019-9,Mongolia,10900,-1.8018018018018056,0.7467471966151114,5208,5658,34
2019-9,Uzbekistan,9056,13.7831385852494,0.6204167534446283,6445,2073,538
2019-9,Myanmar,6534,18.605917589399155,0.44763726446634294,3063,617,2854
2019-9,*GCC,2462,25.35641547861507,0.16866895395104628,1579,834,49
2019-9,Kazakhstan,4909,13.450427547954714,0.33631027414528275,2121,2493,295
2019-9,Turkey,2802,19.437340153452688,0.1919619857720681,1198,555,1049
2019-9,Cambodia,3629,82.45349421820009,0.24861886023084764,2371,1256,2
2019-9,Sri Lanka,2103,22.26744186046512,0.14407425270473206,1760,156,187
2019-9,Bangladesh,1880,18.686868686868685,0.12879676418682656,1576,138,166
2019-9,Pakistan,1459,9.781790820165547,0.09995451007903189,1282,140,37
2019-9,Israel,1837,-6.035805626598467,0.12585088075063852,1051,771,15
2019-9,Iran,446,-21.478873239436624,0.030554977035810983,268,168,10
2019-9,Asia others,7350,34.24657534246576,0.5035405408367953,4834,2008,508
2019-9,USA,90819,15.21452312688707,6.2219113439805325,45746,39440,5633
2019-9,Canada,18213,16.250718069828295,1.2477529075184426,8549,8197,1467
2019-9,Brazil,2498,46.25292740046838,0.17113527496738976,1199,992,307
2019-9,Mexico,3038,52.8938097634625,0.20813009021254208,1362,1221,455
2019-9,America others,4588,27.197116717493763,0.3143189117495533,2152,1928,508
2019-9,Russia,30266,29.408243543697623,2.073490885573666,11907,12896,5463
2019-9,UK,13325,23.91890635171581,0.9128813206326936,7924,4649,752
2019-9,Germany,12670,17.750929368029734,0.8680079799186662,7501,4210,959
2019-9,France,10242,28.92749244712991,0.7016683291497221,5629,3797,816
2019-9,Italy,4513,0.6916555109326206,0.3091807429655044,2690,1128,695
2019-9,Netherland,3485,10.42458808618505,0.23875357616547369,2053,956,476
2019-9,Ukraine,2214,4.286387187941587,0.15167874250512448,667,384,1163
2019-9,Spain,3134,22.85378283026265,0.2147069462561247,1747,1205,182
2019-9,Romania,1179,12.60744985673352,0.0807720132852492,408,309,462
2019-9,Norway,1054,0.09496676163343043,0.07220839864516765,677,359,18
2019-9,Sweden,2010,31.9763624425476,0.13770292341251136,1179,761,70
2019-9,Poland,2570,18.542435424354252,0.17606791700007673,1060,917,593
2019-9,Swiss,1923,15.356928614277155,0.1317426476230146,1156,729,38
2019-9,Portugal,1000,12.485939257592804,0.06850891712065242,465,420,115
2019-9,Austria,1369,23.667570009033433,0.09378870753817317,785,463,121
2019-9,Finland,1264,6.576728499156825,0.08659527124050466,591,322,351
2019-9,Belgium,1542,34.554973821989535,0.10564075020004604,889,537,116
2019-9,Croatia,494,-6.792452830188678,0.0338434050576023,220,73,201
2019-9,Greece,1023,29.003783102143753,0.07008462221442743,578,199,246
2019-9,Bulgaria,633,8.205128205128197,0.04336614453737298,277,136,220
2019-9,Denmark,1244,19.04306220095693,0.08522509289809162,764,408,72
2019-9,Ireland,1176,48.67256637168143,0.08056648653388725,739,377,60
2019-9,Europe others,4421,25.418439716312058,0.30287792259040436,2011,1305,1105
2019-9,Austrailia,17269,12.795558458523848,1.1830804897565468,8830,8103,336
2019-9,New Zealand,4035,22.98079853703139,0.27643348058183254,2083,1824,128
2019-9,Oceania others,526,-6.071428571428572,0.03603569040546318,246,186,94
2019-9,South Africa,1197,14.326647564469909,0.08200517379342095,505,507,185
2019-9,Africa others,5119,38.313969197514176,0.35069714674061975,3065,1030,1024
2019-9,Stateless,49,-20.967741935483875,0.0033569369389119686,31,14,4
2019-9,Overseas Korean,16619,-14.948822927328553,1.1385496936281225,6868,9751,0
2019-10,China,567695,19.437542472549318,34.27706278548118,204531,348980,14184
2019-10,Japan,248541,-14.434292245617419,15.006747393875722,86539,159473,2529
2019-10,Taiwan,127944,27.979834353619015,7.725177288906197,38540,88437,967
2019-10,Hong Kong,65544,6.622419598848284,3.9575050039397532,20105,44602,837
2019-10,Macao,4504,23.127392017495897,0.2719486533892446,1170,3333,1
2019-10,Phillipines,55394,6.49415564441711,3.344654463997295,16190,22844,16360
2019-10,Indonesia,28494,14.291444386506758,1.7204495847409271,8973,13273,6248
2019-10,Thailand,65878,9.904739660666317,3.9776717113624906,18890,41170,5818
2019-10,Vietnam,64820,17.04586493318887,3.9137903447359763,24190,35277,5353
2019-10,India,13160,3.760939840731692,0.7945924242012564,6346,1634,5180
2019-10,Malaysia,45354,11.276313852495212,2.738445654044361,15410,27690,2254
2019-10,Singapore,24719,13.457566438701974,1.4925174873731657,9256,14165,1298
2019-10,Mongolia,11221,4.585702302171679,0.6775168382950075,5038,6129,54
2019-10,Uzbekistan,8375,-1.0398203946591078,0.5056771696569546,5870,1902,603
2019-10,Myanmar,5876,-3.4029261877363104,0.3547891401676735,2237,736,2903
2019-10,*GCC,2429,1.546822742474907,0.14666147404140212,1469,902,58
2019-10,Kazakhstan,4776,0.1677852348993314,0.2883718402724317,2016,2460,300
2019-10,Turkey,2893,11.56961048978018,0.17467749872448593,1222,568,1103
2019-10,Cambodia,3339,5.1984877126654006,0.20160669486382946,2257,1079,3
2019-10,Sri Lanka,1449,-16.819747416762343,0.0874896977710958,1080,126,243
2019-10,Bangladesh,1715,10.147719974309567,0.10355060847303608,1121,144,450
2019-10,Pakistan,1010,-17.213114754098356,0.060983157176540195,834,109,67
2019-10,Israel,2820,58.96279594137541,0.17026980518598353,1534,1244,42
2019-10,Iran,501,4.158004158004158,0.030250061134105583,340,136,25
2019-10,Asia others,6841,7.276148659244153,0.4130552259848629,4551,1804,486
2019-10,USA,101099,3.0539331111179013,6.104293274644592,50361,44870,5868
2019-10,Canada,20624,2.164759498687263,1.2452639936722427,9371,9495,1758
2019-10,Brazil,2452,24.277749619868217,0.1480501994028481,1097,929,426
2019-10,Mexico,2878,7.428144830160499,0.173771808271369,1330,1083,465
2019-10,America others,4669,15.028332101502828,0.28191124837353093,1986,1632,1051
2019-10,Russia,33379,18.56285298192022,2.015402775639342,13768,14581,5030
2019-10,UK,15911,15.18859045826395,0.9606960533029021,9456,5634,821
2019-10,Germany,13322,5.437277404036411,0.8043738810949194,8039,4216,1067
2019-10,France,12546,16.027004531582346,0.7575194949870033,6885,4763,898
2019-10,Italy,4951,0.3445480340494633,0.29893822889212923,2907,1121,923
2019-10,Netherland,4043,8.77051385525962,0.2441137667967842,2383,1155,505
2019-10,Ukraine,2371,-10.359168241965977,0.14315947095601664,793,392,1186
2019-10,Spain,3140,6.875425459496265,0.1895912015191448,1823,1141,176
2019-10,Romania,1295,-0.4611837048424272,0.07819127578576193,445,245,605
2019-10,Norway,1218,-7.51708428246014,0.07354206479309502,825,364,29
2019-10,Sweden,2303,0.6996064713598704,0.1390536742352199,1336,902,65
2019-10,Poland,2326,8.742402992052355,0.14044239959666585,989,643,694
2019-10,Swiss,2137,7.874810701665824,0.1290306998873925,1285,803,49
2019-10,Portugal,1113,3.824626865671643,0.06720223162127649,476,551,86
2019-10,Austria,1461,13.255813953488381,0.08821425013358934,889,446,126
2019-10,Finland,1473,10.668670172802397,0.0889388024960829,624,485,364
2019-10,Belgium,1505,7.576840600428869,0.09087094212939902,892,492,121
2019-10,Croatia,498,-28.34532374100719,0.030068923043482198,233,57,208
2019-10,Greece,1014,12.416851441241693,0.06122467463070472,591,146,277
2019-10,Bulgaria,655,12.157534246575352,0.03954848311943944,244,163,248
2019-10,Denmark,1802,21.510451786918416,0.1088036131011143,1089,628,85
2019-10,Ireland,1394,50.21551724137932,0.0841688327763337,901,427,66
2019-10,Europe others,4868,21.154803384768538,0.29392674171821553,2193,1504,1171
2019-10,Austrailia,16251,9.015898571141069,0.981225036906886,8068,7411,772
2019-10,New Zealand,3728,15.310856789359729,0.22509426728132856,1955,1626,147
2019-10,Oceania others,396,-22.047244094488192,0.02391022796228705,160,108,128
2019-10,South Africa,1175,12.332695984703633,0.07094575216082648,569,397,209
2019-10,Africa others,4927,10.619667714414005,0.2974891241671421,2878,798,1251
2019-10,Stateless,40,-36.50793650793651,0.0024151745416451566,21,10,9
2019-10,Overseas Korean,17939,-26.833346928787016,1.0831454025643115,7381,10558,0
2019-11,China,505369,25.012121032217216,34.699185473510894,183200,310161,12008
2019-11,Japan,258522,-13.81968010987472,17.750401839018586,88718,167326,2478
2019-11,Taiwan,102241,15.965519196960255,7.019978316828353,30560,70670,1011
2019-11,Hong Kong,58600,8.942182561814471,4.023539767472359,17997,39860,743
2019-11,Macao,4896,21.12815437902029,0.3361646877396701,1330,3566,0
2019-11,Phillipines,41739,-6.005945142548308,2.8658451596335968,12686,15764,13289
2019-11,Indonesia,23760,-1.7207147584381244,1.6313874552072227,8548,11035,4177
2019-11,Thailand,49998,6.4217449607288035,3.432917086929744,14185,30178,5635
2019-11,Vietnam,43190,6.455349880456485,2.9654723985858564,16549,21552,5089
2019-11,India,12184,18.903093588367327,0.8365666984109765,7083,1465,3636
2019-11,Malaysia,49282,7.814482607744466,3.3837557477913442,18196,28885,2201
2019-11,Singapore,27546,6.023632654632238,1.891338335064737,11214,15007,1325
2019-11,Mongolia,10519,11.14750633981403,0.722245986587743,4820,5672,27
2019-11,Uzbekistan,7176,0.4760571268552116,0.49271196879490864,5018,1576,582
2019-11,Myanmar,5660,6.671692423671316,0.3886217591108114,2211,646,2803
2019-11,*GCC,2575,29.657603222557903,0.17680230206896455,1712,825,38
2019-11,Kazakhstan,3697,4.49406444318825,0.2538400430093056,1552,1871,274
2019-11,Turkey,2881,33.50324374420759,0.19781259505269397,1278,544,1059
2019-11,Cambodia,3555,44.2775974025974,0.24409016848744428,2036,1519,0
2019-11,Sri Lanka,1070,2.392344497607657,0.07346736435487072,764,107,199
2019-11,Bangladesh,1286,1.2598425196850505,0.0882981594022091,898,114,274
2019-11,Pakistan,1011,-0.3940886699507429,0.0694163601521255,819,117,75
2019-11,Israel,1427,16.1106590724166,0.09797937283588833,966,441,20
2019-11,Iran,402,75.54585152838429,0.02760175744921311,272,107,23
2019-11,Asia others,6576,11.608961303462317,0.45151531588563537,4412,1720,444
2019-11,USA,82238,5.60121218347116,5.646550569921362,43218,33919,5101
2019-11,Canada,16862,10.897731009536326,1.157763268926944,8158,7626,1078
2019-11,Brazil,1916,20.200752823086574,0.13155464495694605,957,659,300
2019-11,Mexico,2408,12.20876048462256,0.16533590034255016,1068,904,436
2019-11,America others,3282,11.708645336963919,0.22534569141372496,1637,1188,457
2019-11,Russia,26708,14.234388366124895,1.8338003431681187,11294,10636,4778
2019-11,UK,11542,14.651832720770841,0.7924862797980541,7034,3748,760
2019-11,Germany,9819,3.8168746035102563,0.6741832248602575,6689,2246,884
2019-11,France,8111,5.777256129368813,0.5569100862451929,4828,2653,630
2019-11,Italy,4422,1.8894009216589902,0.30361933194134416,2872,994,556
2019-11,Netherland,3188,2.6070164145477914,0.21889154912460548,1872,815,501
2019-11,Ukraine,2146,-9.604043807919126,0.14734669523883417,678,311,1157
2019-11,Spain,2610,5.241935483870974,0.17920544015533885,1605,857,148
2019-11,Romania,1040,12.920738327904457,0.07140753170940706,457,193,390
2019-11,Norway,837,-23.281393217231894,0.057469330808436254,576,233,28
2019-11,Sweden,1600,3.4928848641655907,0.10985774109139547,995,553,52
2019-11,Poland,2019,5.541035023523255,0.13862673703970463,935,489,595
2019-11,Swiss,1172,-1.6778523489932917,0.08047079534944718,787,342,43
2019-11,Portugal,976,16.7464114832536,0.06701322206575122,477,419,80
2019-11,Austria,1113,8.69140625,0.07641979114670197,734,252,127
2019-11,Finland,1206,10.23765996343693,0.08280527234763933,573,293,340
2019-11,Belgium,1205,19.66236345580934,0.08273661125945721,776,323,106
2019-11,Croatia,543,14.556962025316466,0.037282970882892334,249,61,233
2019-11,Greece,891,15.116279069767447,0.06117702957027085,528,109,254
2019-11,Bulgaria,471,1.0729613733905685,0.03233937253377954,201,96,174
2019-11,Denmark,1120,23.212321232123223,0.07690041876397682,727,320,73
2019-11,Ireland,768,10.662824207492804,0.052731715723869824,494,218,56
2019-11,Europe others,4053,25.0925925925926,0.2782833904021411,1953,1158,942
2019-11,Austrailia,13346,13.961233028776366,0.9163508828786023,6666,6141,539
2019-11,New Zealand,3365,18.48591549295775,0.2310445617328411,1744,1457,164
2019-11,Oceania others,285,-53.95799676898223,0.019568410131904815,147,92,46
2019-11,South Africa,698,-0.28571428571428914,0.04792543955112127,337,214,147
2019-11,Africa others,4043,28.881096589097854,0.2775967795203199,2456,732,855
2019-11,Stateless,31,-56.94444444444444,0.002128493733645787,19,9,3
2019-11,Overseas Korean,15233,-25.532850997262415,1.045914356278267,6299,8934,0
2019-12,China,508877,22.244216018583685,34.92904053022607,179833,315451,13593
2019-12,Japan,255356,-1.2242719160145632,17.527496966136038,89354,163795,2207
2019-12,Taiwan,90379,3.5174325376826854,6.20356540791056,28975,60622,782
2019-12,Hong Kong,71751,20.49675880831625,4.9249496186391815,26567,44454,730
2019-12,Macao,8342,22.26293419317016,0.5725903432521924,2860,5481,1
2019-12,Phillipines,43281,1.4794841735052744,2.9707843018818196,14717,15378,13186
2019-12,Indonesia,29716,13.902410977806735,2.039690079127565,12334,12831,4551
2019-12,Thailand,55850,3.3761522230037366,3.833513626304836,17538,33203,5109
2019-12,Vietnam,30721,2.93861412679266,2.1086727325642056,11675,13905,5141
2019-12,India,10208,20.947867298578203,0.7006715684390289,5616,1226,3366
2019-12,Malaysia,57764,3.7707715799874197,3.964889545387154,23790,32014,1960
2019-12,Singapore,42216,4.327196342518236,2.8976832810758273,18570,22452,1194
2019-12,Mongolia,10042,22.433552792001944,0.689277418717156,4492,5519,31
2019-12,Uzbekistan,5461,-0.9432251042989281,0.3748400700671568,3725,1262,474
2019-12,Myanmar,6900,25.63729060451565,0.47361224747544084,2972,591,3337
2019-12,*GCC,2459,4.150783566285465,0.16878442268726215,1369,1059,31
2019-12,Kazakhstan,3388,9.04409398133248,0.232550477456057,1352,1726,310
2019-12,Turkey,2505,31.289308176100626,0.17194183767043175,1123,326,1056
2019-12,Cambodia,3822,41.870824053452104,0.2623400014277007,2309,1463,50
2019-12,Sri Lanka,1313,21.57407407407408,0.09012360593264547,1063,76,174
2019-12,Bangladesh,1597,31.332236842105267,0.10961721148091,1224,119,254
2019-12,Pakistan,1159,21.61594963273872,0.07955312968464288,974,123,62
2019-12,Israel,839,-4.76730987514189,0.05758850371476736,604,232,3
2019-12,Iran,253,18.224299065420556,0.01736578240743283,155,78,20
2019-12,Asia others,6468,6.627101879327402,0.44396000241610883,4017,2034,417
2019-12,USA,77387,8.960477591766058,5.311801593533614,40446,32327,4614
2019-12,Canada,15292,8.584818575587594,1.049634563535426,7318,6977,997
2019-12,Brazil,1933,36.70438472418671,0.1326800687492793,858,809,266
2019-12,Mexico,2382,28.133405056481987,0.16349918456326087,1007,943,432
2019-12,America others,2490,17.674858223062383,0.17091224582809386,1111,1048,331
2019-12,Russia,26570,15.481571627260093,1.8237503500612267,10830,10272,5468
2019-12,UK,8735,12.17413638114806,0.5995656495214458,5162,2981,592
2019-12,Germany,7304,10.099487488694603,0.5013425877624087,4455,2031,818
2019-12,France,6752,16.13347093223254,0.4634536079643734,3874,2328,550
2019-12,Italy,3084,18.478678447944684,0.2116840827846753,1784,698,602
2019-12,Netherland,2459,6.450216450216439,0.16878442268726215,1365,647,447
2019-12,Ukraine,2180,18.029236599891707,0.14963401441977695,600,290,1290
2019-12,Spain,1733,17.411924119241196,0.11895217751810708,1011,582,140
2019-12,Romania,774,8.70786516853932,0.0531269390646364,241,128,405
2019-12,Norway,663,-11.006711409395976,0.045507959431335836,434,213,16
2019-12,Sweden,1290,6.965174129353224,0.08854489844106067,789,454,47
2019-12,Poland,1407,8.900928792569651,0.09657571481129641,548,322,537
2019-12,Swiss,1014,22.021660649819495,0.06960040854204304,656,316,42
2019-12,Portugal,1003,6.929637526652455,0.06884537452432857,421,510,72
2019-12,Austria,781,25.361155698234338,0.05360741525772743,457,213,111
2019-12,Finland,1065,-1.388888888888884,0.07310102080599194,445,296,324
2019-12,Belgium,754,-1.5665796344647487,0.05175414994151919,474,198,82
2019-12,Croatia,381,-16.447368421052634,0.026151632795383038,159,29,193
2019-12,Greece,754,15.46707503828484,0.05175414994151919,434,81,239
2019-12,Bulgaria,442,23.463687150838,0.03033863962089056,130,57,255
2019-12,Denmark,782,16.369047619047628,0.05367605471388329,478,241,63
2019-12,Ireland,645,25.486381322957197,0.044272449220530335,421,187,37
2019-12,Europe others,2941,17.4520766773163,0.20186864055438714,1168,822,951
2019-12,Austrailia,19289,12.315127518341672,1.3239864697904025,9626,9348,315
2019-12,New Zealand,4355,27.48829039812646,0.2989248315587746,2203,1894,258
2019-12,Oceania others,252,-35.051546391752574,0.01729714295127697,89,79,84
2019-12,South Africa,922,8.08909730363423,0.06328557857570383,422,396,104
2019-12,Africa others,3078,13.747228381374722,0.21127224604774011,1814,548,716
2019-12,Stateless,47,-38.961038961038966,0.0032260544393254665,18,19,10
2019-12,Overseas Korean,5281,-71.96623845418834,0.3624849679591019,2145,3136,0
2020-1,China,481681,22.62317534507425,37.84693739648057,179530,289862,12289
2020-1,Japan,203969,-1.2381007718156534,16.026378399444337,71921,129621,2427
2020-1,Taiwan,110354,25.46785819860382,8.670802729298472,41404,68152,798
2020-1,Hong Kong,66962,86.54446177847115,5.261379672320753,26637,39589,736
2020-1,Macao,5347,108.05447470817123,0.420127790506542,2038,3309,0
2020-1,Phillipines,30702,0.751484921077683,2.4123365296674493,10881,8348,11473
2020-1,Indonesia,19443,3.189682623925272,1.5276874192666345,7728,8646,3069
2020-1,Thailand,38466,-6.93859776455219,3.0223743388114164,11949,21142,5375
2020-1,Vietnam,30232,49.789426745280686,2.375407399026328,11277,13072,5883
2020-1,India,9249,6.66589782032061,0.7267181474462328,4807,928,3514
2020-1,Malaysia,27549,24.853840924541124,2.1645970638983965,11058,14158,2333
2020-1,Singapore,10738,8.959918822932522,0.8437127762220399,4454,4993,1291
2020-1,Mongolia,12323,25.937659683188553,0.9682503763628422,5890,6408,25
2020-1,Uzbekistan,6135,6.6214807090719585,0.4820430137942089,4095,1556,484
2020-1,Myanmar,5654,6.901115522783141,0.4442495843508487,2675,300,2679
2020-1,*GCC,2158,21.509009009009006,0.16955971047561577,1154,962,42
2020-1,Kazakhstan,4325,21.012870733072187,0.3398265745166998,1875,2169,281
2020-1,Turkey,2208,23.697478991596643,0.17348834139488398,786,298,1124
2020-1,Cambodia,4257,57.9591836734694,0.33448363646649504,2487,1604,166
2020-1,Sri Lanka,1377,6.9930069930070005,0.1081944955166464,1076,76,225
2020-1,Bangladesh,1299,4.170008019246185,0.102065831282588,966,124,209
2020-1,Pakistan,1014,-1.744186046511631,0.07967263504275922,842,126,46
2020-1,Israel,803,-0.248447204968949,0.06309381256344739,564,223,16
2020-1,Iran,176,-4.347826086956519,0.013828780835824084,106,50,20
